source_dataset,scenario_id,simulation_id,timestamp,node_id,original_attack_name,attack_type,position_x,position_y,speed,direction,acceleration,packet_sent,packet_received,packet_drop_ratio,latency,retransmission_count,signal_strength,trust_score,neighbor_trust_score_avg,historical_trust_score,is_malicious,false_packet_injection,blackhole_attack_attempts,sybil_attack_attempts,denial_of_service
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,166.4,edgetrust_4832,Normal,normal,739.469,895.413,15.573,97.6,0.247,318,302,0.0503,66.14,3,-68.09,0.9152,0.8364,0.9366,0,39,0,0,0
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,166.6,edgetrust_4833,False Packet Injection,false_data_injection,645.534,162.567,24.312,195.76,2.222,440,399,0.0932,51.23,4,-89.73,0.7281,0.8366,0.6614,1,26,4,1,4
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,166.8,edgetrust_4834,Normal,normal,155.773,995.516,12.831,349.7,1.635,467,75,0.8394,73.59,2,-89.47,0.8157,0.8341,0.9012,0,9,4,1,1
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,167.0,edgetrust_4835,False Packet Injection,false_data_injection,547.045,118.853,21.048,114.73,1.205,327,391,0.1957,42.65,7,-49.53,0.7529,0.8319,0.7,1,8,0,2,4
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,167.2,edgetrust_4836,False Packet Injection,false_data_injection,87.447,14.95,13.038,57.77,-2.163,389,412,0.0591,1.43,4,-53.7,0.7846,0.83,0.6999,1,9,2,2,4
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,167.4,edgetrust_4837,Normal,normal,377.363,890.019,12.532,183.92,0.946,412,335,0.1869,27.19,6,-81.84,0.9584,0.8346,0.9687,0,48,1,2,3
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,167.6,edgetrust_4838,False Packet Injection,false_data_injection,413.517,244.954,22.806,139.62,1.598,72,456,1.0,94.64,4,-68.79,0.6035,0.8319,0.6296,1,29,0,2,1
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,167.8,edgetrust_4839,Normal,normal,39.811,729.7,5.245,57.45,0.435,481,147,0.6944,76.56,7,-78.51,0.8512,0.8261,0.9352,0,8,4,0,0
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,168.0,edgetrust_4840,Normal,normal,273.988,811.015,10.158,319.88,2.356,63,205,1.0,19.76,0,-87.33,0.8489,0.8303,0.9127,0,45,4,1,4
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,168.2,edgetrust_4841,Normal,normal,955.649,858.986,6.725,356.66,-1.338,143,97,0.3217,7.6,2,-77.17,0.957,0.8378,0.98,0,25,2,2,4
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,168.4,edgetrust_4842,Normal,normal,953.633,991.594,10.773,204.69,-1.547,392,280,0.2857,35.73,2,-81.61,0.9133,0.8375,0.9311,0,33,3,0,0
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,168.6,edgetrust_4843,False Packet Injection,false_data_injection,352.327,294.04,6.911,278.88,2.217,416,432,0.0385,83.79,9,-94.23,0.7352,0.8327,0.7,1,34,4,2,0
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,168.8,edgetrust_4844,False Packet Injection,false_data_injection,43.1,710.243,17.382,309.25,0.752,101,259,1.0,11.49,9,-64.69,0.6949,0.8266,0.6928,1,26,2,0,2
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,169.0,edgetrust_4845,Normal,normal,179.095,115.4,23.945,252.35,-2.991,388,438,0.1289,54.79,2,-68.44,0.9253,0.8285,0.9513,0,19,0,1,2
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,169.2,edgetrust_4846,Normal,normal,392.218,406.809,23.598,15.9,-0.881,472,229,0.5148,28.23,5,-49.98,0.9017,0.83,0.9318,0,23,3,0,4
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,169.4,edgetrust_4847,Normal,normal,947.78,847.972,10.935,56.75,2.147,90,175,0.9444,72.9,8,-56.58,0.8086,0.837,0.9042,0,26,0,2,2
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,169.6,edgetrust_4848,False Packet Injection,false_data_injection,141.199,367.658,29.663,25.56,-2.836,213,80,0.6244,1.04,5,-75.96,0.7224,0.8249,0.6837,1,40,2,1,4
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,169.8,edgetrust_4849,Normal,normal,763.516,591.095,17.816,3.56,-2.981,55,431,1.0,28.44,4,-65.26,0.8358,0.8362,0.9002,0,18,0,2,0
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,170.0,edgetrust_4850,Normal,normal,108.683,503.773,11.982,110.16,-1.312,456,397,0.1294,68.25,0,-62.47,0.933,0.8253,0.9739,0,17,1,1,2
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,170.2,edgetrust_4851,Normal,normal,981.258,645.952,25.066,141.25,2.484,187,215,0.1497,55.13,1,-35.77,0.9401,0.834,0.9755,0,49,2,2,1
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,170.4,edgetrust_4852,Normal,normal,381.616,972.894,21.896,86.77,2.409,148,349,1.0,78.11,0,-31.28,0.7749,0.8372,0.8761,0,42,3,0,1
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,170.6,edgetrust_4853,False Packet Injection,false_data_injection,775.235,55.736,22.478,23.26,0.113,390,228,0.4154,16.61,5,-42.91,0.7525,0.8337,0.6999,1,40,4,1,0
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,170.8,edgetrust_4854,False Packet Injection,false_data_injection,342.591,573.962,5.884,190.75,0.319,273,470,0.7216,53.57,2,-60.65,0.6427,0.8309,0.6226,1,11,0,0,4
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,171.0,edgetrust_4855,Normal,normal,627.669,863.029,14.05,98.39,-1.008,365,174,0.5233,20.38,4,-35.03,0.9253,0.8373,0.9605,0,39,2,0,1
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,171.2,edgetrust_4856,Normal,normal,192.016,481.383,25.855,286.57,-1.538,79,88,0.1139,64.28,5,-87.53,0.9133,0.8272,0.9407,0,17,0,2,2
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,171.4,edgetrust_4857,Normal,normal,146.021,78.527,15.121,2.9,1.891,274,224,0.1825,14.0,4,-51.25,0.9638,0.8284,0.9717,0,7,2,1,3
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,171.6,edgetrust_4858,False Packet Injection,false_data_injection,938.064,560.539,20.504,303.31,-2.362,375,172,0.5413,15.72,2,-67.77,0.7413,0.8362,0.7,1,35,2,0,4
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,171.8,edgetrust_4859,Normal,normal,917.647,332.074,17.638,343.71,-0.076,310,252,0.1871,33.49,1,-89.87,0.9343,0.8349,0.945,0,37,3,2,2
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,172.0,edgetrust_4860,Normal,normal,887.469,154.942,25.271,257.81,0.806,296,129,0.5642,40.79,1,-94.74,0.8902,0.835,0.9532,0,15,0,2,4
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,172.2,edgetrust_4861,Normal,normal,625.433,849.035,8.537,264.11,-2.378,128,55,0.5703,50.36,1,-66.35,0.8842,0.8373,0.9449,0,12,0,0,2
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,172.4,edgetrust_4862,Normal,normal,808.268,521.6,17.264,336.08,0.118,234,461,0.9701,58.49,9,-83.27,0.8211,0.8382,0.9142,0,25,2,0,0
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,172.6,edgetrust_4863,Normal,normal,69.037,933.276,3.697,75.27,0.465,348,43,0.8764,47.41,3,-82.46,0.8223,0.8327,0.8925,0,47,1,0,0
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,172.8,edgetrust_4864,Normal,normal,334.789,806.017,20.706,358.04,1.455,229,151,0.3406,5.52,3,-77.58,0.9285,0.8314,0.9416,0,25,4,2,0
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,173.0,edgetrust_4865,False Packet Injection,false_data_injection,313.703,692.972,21.959,278.45,-1.591,126,294,1.0,35.0,2,-49.71,0.6742,0.8306,0.6802,1,20,4,1,0
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,173.2,edgetrust_4866,Normal,normal,635.645,5.026,1.285,261.57,-1.24,311,36,0.8842,7.08,7,-88.51,0.8851,0.8351,0.9496,0,49,1,2,2
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,173.4,edgetrust_4867,False Packet Injection,false_data_injection,355.958,427.823,20.274,129.99,0.417,278,248,0.1079,12.69,3,-49.77,0.7788,0.8296,0.6979,1,20,3,0,1
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,173.6,edgetrust_4868,Normal,normal,148.507,197.486,12.441,196.48,2.899,51,249,1.0,10.19,7,-45.21,0.8458,0.8295,0.9083,0,7,1,2,2
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,173.8,edgetrust_4869,Normal,normal,596.467,910.798,3.723,235.41,-1.695,66,212,1.0,16.65,2,-58.39,0.8672,0.8375,0.9388,0,32,1,1,2
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,174.0,edgetrust_4870,Normal,normal,814.384,174.584,12.597,223.32,2.915,393,425,0.0814,81.48,1,-82.67,0.9283,0.835,0.9694,0,5,3,2,3
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,174.2,edgetrust_4871,Normal,normal,382.123,286.06,5.827,253.79,1.286,61,430,1.0,63.13,7,-96.39,0.7919,0.8326,0.8967,0,49,2,2,3
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,174.4,edgetrust_4872,Normal,normal,132.269,516.837,12.467,29.66,1.956,477,137,0.7128,51.17,5,-71.44,0.8609,0.8262,0.9307,0,1,0,2,2
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,174.6,edgetrust_4873,Normal,normal,196.688,263.364,11.53,128.03,-2.462,231,421,0.8225,73.49,1,-40.68,0.8232,0.8282,0.9097,0,7,4,2,0
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,174.8,edgetrust_4874,Normal,normal,237.483,209.865,22.152,156.24,-1.197,383,376,0.0183,96.16,6,-92.87,0.9186,0.8301,0.9616,0,5,4,2,3
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,175.0,edgetrust_4875,Normal,normal,299.898,599.099,23.226,93.83,-2.654,56,153,1.0,42.35,9,-47.86,0.8211,0.8284,0.9005,0,5,4,0,3
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,175.2,edgetrust_4876,False Packet Injection,false_data_injection,642.795,88.93,18.211,62.15,-0.771,295,199,0.3254,37.37,6,-67.25,0.7463,0.8353,0.7,1,21,1,1,2
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,175.4,edgetrust_4877,False Packet Injection,false_data_injection,600.945,58.168,0.681,50.01,2.888,465,450,0.0323,97.8,3,-37.08,0.7166,0.8332,0.668,1,24,2,0,4
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,175.6,edgetrust_4878,False Packet Injection,false_data_injection,696.08,372.245,27.931,131.9,-2.368,206,433,1.0,77.36,7,-75.07,0.5964,0.8346,0.6109,1,45,2,2,3
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,175.8,edgetrust_4879,Normal,normal,362.502,720.664,20.587,177.64,0.374,223,286,0.2825,77.93,2,-50.67,0.8787,0.8321,0.9224,0,30,1,2,0
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,176.0,edgetrust_4880,False Packet Injection,false_data_injection,823.998,554.807,1.026,22.67,-2.964,378,38,0.8995,60.39,8,-48.19,0.6315,0.8367,0.6359,1,34,3,2,2
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,176.2,edgetrust_4881,Normal,normal,204.088,422.876,24.565,340.72,1.276,383,396,0.0339,51.19,4,-86.09,0.9346,0.8252,0.9487,0,49,3,1,4
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,176.4,edgetrust_4882,Normal,normal,469.041,565.752,6.008,275.49,-1.817,230,309,0.3435,55.51,2,-88.93,0.9126,0.833,0.9615,0,4,2,0,1
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,176.6,edgetrust_4883,Normal,normal,800.939,365.451,17.377,263.11,-2.222,330,154,0.5333,65.56,8,-93.51,0.8511,0.8352,0.9158,0,21,1,0,0
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,176.8,edgetrust_4884,Normal,normal,180.159,936.146,13.999,62.23,-0.978,358,191,0.4665,38.31,1,-50.89,0.889,0.8342,0.9233,0,47,4,2,0
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,177.0,edgetrust_4885,False Packet Injection,false_data_injection,109.863,54.905,12.595,217.37,1.626,286,65,0.7727,78.45,1,-61.63,0.6119,0.8309,0.6045,1,24,0,0,2
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,177.2,edgetrust_4886,Normal,normal,883.684,673.391,26.691,190.7,-2.36,206,33,0.8398,91.01,2,-93.93,0.8059,0.8347,0.9067,0,17,2,1,1
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,177.4,edgetrust_4887,False Packet Injection,false_data_injection,342.93,891.283,13.121,353.69,-1.621,300,442,0.4733,57.56,8,-78.42,0.6801,0.833,0.648,1,8,4,0,0
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,177.6,edgetrust_4888,Normal,normal,683.87,803.885,2.26,269.16,-2.949,270,116,0.5704,38.77,9,-90.04,0.8792,0.8341,0.9234,0,24,2,2,0
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,177.8,edgetrust_4889,Normal,normal,25.349,184.041,28.399,207.27,2.81,387,429,0.1085,69.86,2,-93.51,0.9061,0.8293,0.9429,0,28,0,0,2
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,178.0,edgetrust_4890,False Packet Injection,false_data_injection,690.047,295.926,27.616,306.29,0.553,272,293,0.0772,19.03,4,-79.09,0.7831,0.8329,0.7,1,32,3,0,0
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,178.2,edgetrust_4891,Normal,normal,316.101,717.048,20.533,55.83,1.319,260,120,0.5385,96.89,8,-93.26,0.841,0.8302,0.9189,0,42,2,0,4
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,178.4,edgetrust_4892,Normal,normal,55.741,84.271,14.037,5.48,0.908,386,324,0.1606,66.14,9,-81.79,0.9038,0.8284,0.9345,0,7,1,0,1
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,178.6,edgetrust_4893,Normal,normal,609.813,811.862,2.786,248.48,-2.134,183,87,0.5246,7.69,5,-61.31,0.9072,0.8364,0.9348,0,39,3,1,3
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,178.8,edgetrust_4894,False Packet Injection,false_data_injection,240.804,718.907,23.722,35.39,0.57,381,169,0.5564,53.45,5,-60.74,0.7111,0.8282,0.699,1,12,3,2,3
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,179.0,edgetrust_4895,Normal,normal,386.807,729.607,2.264,41.56,-2.212,471,201,0.5732,75.28,0,-88.24,0.858,0.8319,0.9286,0,7,4,0,1
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,179.2,edgetrust_4896,Normal,normal,80.581,100.241,2.058,268.09,-0.593,308,289,0.0617,28.51,1,-86.63,0.9604,0.8268,0.9577,0,47,1,0,4
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,179.4,edgetrust_4897,Normal,normal,147.163,717.761,16.122,97.39,0.414,84,54,0.3571,6.05,8,-40.15,0.9293,0.8275,0.945,0,49,2,0,2
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,179.6,edgetrust_4898,Normal,normal,297.977,679.818,4.804,226.31,0.353,232,227,0.0216,49.43,7,-88.31,0.9442,0.8295,0.959,0,40,2,1,2
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,179.8,edgetrust_4899,Normal,normal,89.76,830.922,0.232,330.27,-2.286,352,96,0.7273,83.53,1,-96.8,0.8212,0.8288,0.9179,0,43,1,2,3
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,180.0,edgetrust_4900,False Packet Injection,false_data_injection,910.826,41.596,12.693,113.93,-2.793,210,452,1.0,25.9,4,-82.86,0.6808,0.8337,0.6743,1,26,3,1,0
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,180.2,edgetrust_4901,Blackhole Attack,blackhole,6.047,23.111,4.117,78.17,1.789,142,147,0.0352,71.98,4,-59.65,0.7281,0.8269,0.6717,1,2,2,2,1
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,180.4,edgetrust_4902,Normal,normal,483.86,373.007,4.815,38.36,1.356,436,309,0.2913,41.37,5,-99.49,0.8985,0.832,0.943,0,32,2,0,4
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,180.6,edgetrust_4903,Normal,normal,123.247,148.788,2.307,46.97,-2.509,246,35,0.8577,6.9,3,-31.05,0.8805,0.8276,0.9492,0,30,2,2,2
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,180.8,edgetrust_4904,Normal,normal,307.679,558.384,6.153,22.4,-2.236,364,126,0.6538,31.09,8,-83.87,0.8943,0.8284,0.9439,0,27,0,2,1
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,181.0,edgetrust_4905,Normal,normal,926.06,917.349,21.465,31.55,2.356,255,101,0.6039,32.08,4,-83.33,0.8946,0.8359,0.9396,0,20,1,2,0
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,181.2,edgetrust_4906,Normal,normal,161.695,391.48,24.268,155.52,1.615,401,446,0.1122,90.56,3,-48.3,0.8962,0.8248,0.9319,0,28,0,0,3
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,181.4,edgetrust_4907,Normal,normal,965.832,844.95,13.576,115.51,2.977,67,461,1.0,98.19,8,-82.63,0.7993,0.8364,0.9108,0,28,0,1,0
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,181.6,edgetrust_4908,Normal,normal,205.794,0.241,15.197,254.36,-1.476,283,409,0.4452,21.77,1,-72.27,0.9459,0.8309,0.98,0,8,4,0,4
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,181.8,edgetrust_4909,Normal,normal,741.566,168.515,0.98,313.29,-0.073,431,287,0.3341,43.62,1,-61.93,0.917,0.836,0.9534,0,21,2,1,3
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,182.0,edgetrust_4910,Normal,normal,546.677,30.424,2.079,282.52,-1.581,382,67,0.8246,97.69,2,-98.47,0.8113,0.8321,0.9269,0,7,0,1,0
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,182.2,edgetrust_4911,Normal,normal,884.479,328.147,7.727,191.03,0.737,115,325,1.0,41.32,9,-41.39,0.8377,0.8343,0.9228,0,44,1,1,4
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,182.4,edgetrust_4912,Normal,normal,553.993,908.19,16.317,36.88,-2.308,293,85,0.7099,35.57,3,-64.16,0.8812,0.8364,0.9395,0,16,4,1,4
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,182.6,edgetrust_4913,Normal,normal,534.559,96.952,22.187,255.52,-2.237,458,132,0.7118,11.88,9,-78.1,0.8957,0.8315,0.9426,0,22,4,1,4
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,182.8,edgetrust_4914,False Packet Injection,false_data_injection,195.458,606.41,18.15,130.62,-2.569,325,132,0.5938,75.58,8,-72.01,0.6416,0.8285,0.6221,1,38,3,0,1
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,183.0,edgetrust_4915,Normal,normal,166.229,451.496,11.764,30.83,1.162,248,245,0.0121,45.25,4,-96.09,0.9219,0.8265,0.9367,0,29,3,0,4
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,183.2,edgetrust_4916,Normal,normal,916.489,938.468,3.55,303.29,-0.036,462,50,0.8918,64.23,1,-49.74,0.8293,0.8369,0.9207,0,14,4,1,2
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,183.4,edgetrust_4917,Normal,normal,327.838,122.519,23.423,121.76,0.706,67,144,1.0,51.48,2,-62.23,0.8199,0.8327,0.9093,0,13,1,2,4
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,183.6,edgetrust_4918,False Packet Injection,false_data_injection,372.082,212.028,10.914,78.57,2.276,121,239,0.9752,18.28,7,-36.02,0.6434,0.8317,0.6159,1,24,0,0,0
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,183.8,edgetrust_4919,Normal,normal,759.824,29.542,22.082,313.72,1.442,204,320,0.5686,18.46,5,-67.51,0.9131,0.834,0.949,0,15,3,1,2
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,184.0,edgetrust_4920,False Packet Injection,false_data_injection,338.823,433.935,15.389,324.77,-0.23,427,232,0.4567,94.04,4,-42.01,0.6378,0.8275,0.6085,1,48,0,1,3
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,184.2,edgetrust_4921,Normal,normal,952.062,277.833,22.16,122.03,2.906,219,352,0.6073,89.06,3,-86.82,0.8425,0.8367,0.9182,0,47,1,2,2
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,184.4,edgetrust_4922,Normal,normal,737.928,869.906,27.219,127.73,-0.262,371,217,0.4151,61.45,3,-96.04,0.8555,0.8372,0.9101,0,17,0,2,0
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,184.6,edgetrust_4923,Normal,normal,597.429,604.941,27.631,208.67,-2.325,404,180,0.5545,1.12,7,-33.61,0.888,0.835,0.9209,0,31,4,1,3
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,184.8,edgetrust_4924,False Packet Injection,false_data_injection,880.895,614.091,16.053,264.04,2.956,331,478,0.4441,43.9,5,-82.01,0.7295,0.8358,0.7,1,45,3,2,0
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,185.0,edgetrust_4925,Normal,normal,49.606,531.911,15.345,22.73,-2.863,200,220,0.1,53.51,4,-41.65,0.9427,0.8244,0.9712,0,37,1,0,0
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,185.2,edgetrust_4926,Normal,normal,257.063,91.85,7.97,213.6,0.299,310,436,0.4065,45.49,4,-81.99,0.8848,0.8318,0.9191,0,14,4,1,1
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,185.4,edgetrust_4927,Normal,normal,465.036,445.019,28.074,343.02,-1.145,129,243,0.8837,92.62,5,-89.09,0.7902,0.8312,0.8806,0,36,1,0,1
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,185.6,edgetrust_4928,Normal,normal,226.979,999.505,13.738,94.35,0.021,155,408,1.0,5.05,2,-48.72,0.8618,0.8341,0.9311,0,48,3,1,0
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,185.8,edgetrust_4929,Normal,normal,743.905,835.229,3.828,327.18,0.352,60,71,0.1833,65.84,6,-45.51,0.902,0.8373,0.9348,0,32,0,0,4
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,186.0,edgetrust_4930,Normal,normal,919.208,893.459,12.981,342.06,-1.559,452,477,0.0553,32.07,0,-40.95,0.9628,0.8381,0.9664,0,12,1,1,1
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,186.2,edgetrust_4931,Normal,normal,423.77,823.226,3.812,96.9,0.341,257,223,0.1323,56.39,4,-39.46,0.9088,0.8339,0.9298,0,6,3,0,0
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,186.4,edgetrust_4932,Normal,normal,342.133,103.042,15.076,271.51,1.536,445,279,0.373,65.94,5,-66.18,0.8806,0.8319,0.9286,0,18,4,2,2
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,186.6,edgetrust_4933,False Packet Injection,false_data_injection,961.551,227.448,16.838,85.96,-1.401,179,110,0.3855,44.64,1,-71.98,0.7146,0.8357,0.6722,1,20,3,1,0
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,186.8,edgetrust_4934,Normal,normal,444.852,3.122,10.133,265.54,-0.699,220,70,0.6818,15.69,1,-47.43,0.9107,0.8296,0.96,0,36,0,1,0
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,187.0,edgetrust_4935,False Packet Injection,false_data_injection,489.048,303.51,2.15,287.07,-1.391,455,399,0.1231,52.38,8,-60.14,0.7403,0.8329,0.6838,1,8,3,1,3
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,187.2,edgetrust_4936,Blackhole Attack,blackhole,351.65,108.607,28.305,88.99,1.923,459,49,0.8932,93.36,1,-32.43,0.5559,0.8332,0.557,1,3,4,1,1
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,187.4,edgetrust_4937,Normal,normal,909.548,472.793,23.201,257.71,1.35,82,38,0.5366,54.05,2,-73.69,0.8842,0.8368,0.9443,0,30,4,0,3
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,187.6,edgetrust_4938,Normal,normal,568.955,677.127,25.166,292.36,2.227,73,342,1.0,13.17,0,-97.0,0.8463,0.835,0.9269,0,6,1,1,4
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,187.8,edgetrust_4939,Normal,normal,762.175,874.505,11.006,129.09,-1.98,246,153,0.378,82.59,8,-58.75,0.891,0.8375,0.9548,0,12,4,2,0
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,188.0,edgetrust_4940,Normal,normal,811.807,749.217,22.825,60.37,-2.559,454,232,0.489,22.95,0,-75.26,0.9057,0.8342,0.9282,0,39,2,0,1
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,188.2,edgetrust_4941,Normal,normal,341.849,938.586,14.561,33.11,-2.284,95,430,1.0,37.65,3,-76.01,0.8461,0.8342,0.9297,0,35,4,1,1
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,188.4,edgetrust_4942,Normal,normal,433.694,53.898,6.033,207.14,-2.034,323,107,0.6687,43.45,6,-60.48,0.8824,0.8294,0.9469,0,7,0,1,1
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,188.6,edgetrust_4943,Normal,normal,848.472,12.18,3.733,352.12,0.198,280,239,0.1464,34.63,1,-35.48,0.9316,0.8336,0.9376,0,25,4,0,0
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,188.8,edgetrust_4944,Normal,normal,363.255,661.338,10.352,296.26,2.825,182,47,0.7418,41.04,7,-81.31,0.8511,0.831,0.9084,0,26,1,0,0
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,189.0,edgetrust_4945,False Packet Injection,false_data_injection,793.935,289.352,4.127,156.9,-0.857,313,265,0.1534,79.75,7,-73.43,0.7165,0.8345,0.675,1,47,4,1,2
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,189.2,edgetrust_4946,Normal,normal,940.992,253.501,29.948,193.18,2.751,134,348,1.0,23.11,2,-37.61,0.8589,0.8359,0.9269,0,25,3,0,3
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,189.4,edgetrust_4947,Normal,normal,623.21,330.887,1.476,100.63,-2.771,416,229,0.4495,47.57,3,-37.33,0.9131,0.8341,0.9674,0,44,3,2,3
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,189.6,edgetrust_4948,Normal,normal,741.627,269.796,13.234,58.7,2.561,362,378,0.0442,2.98,6,-83.58,0.9697,0.8334,0.9623,0,41,3,1,0
